iteration,time,component,value
0,0.43944799999999995,2,0.15872601037022702
0,0.43944799999999995,3,0.7520306064544596
0,0.44083199999999995,1,0.021190392860413867
0,0.44083199999999995,2,0.15976682072956
0,0.44083199999999995,3,0.7846475743831977
0,0.4422,1,0.02140895387117191
0,0.4422,2,0.16084021861131625
0,0.4422,3,0.734961629700125
0,0.443552,1,0.021626409846734414
0,0.443552,2,0.16183388673467083
0,0.443552,3,0.7160696472291779
0,0.44488799999999995,1,0.021842619919411926
0,0.44488799999999995,2,0.16279055578336898
0,0.44488799999999995,3,0.7166756405149879
0,0.446208,1,0.02205750345304598
0,0.446208,2,0.1637365676288488
0,0.446208,3,0.7516332827319652
0,0.44751199999999997,1,0.022271015937233993
0,0.44751199999999997,2,0.16471669742953127
0,0.44751199999999997,3,0.7874855342421738
0,0.4488,1,0.02248317104352323
0,0.4488,2,0.1657309787976352
0,0.4488,3,0.7595505652287211
0,0.45007199999999997,1,0.02269398084855382
0,0.45007199999999997,2,0.16669712711660614
0,0.45007199999999997,3,0.7444811289572645
0,0.451328,1,0.02290335244021228
0,0.451328,2,0.1676321954145765
0,0.451328,3,0.805357168594031
0,0.45256799999999997,1,0.02311121636252635
0,0.45256799999999997,2,0.16863083830363307
0,0.45256799999999997,3,0.8461976744020064
0,0.453792,1,0.02331762050861
0,0.453792,2,0.16966658425710113
0,0.453792,3,0.7881065369549815
0,0.45499999999999996,1,0.023522577742392574
0,0.45499999999999996,2,0.17061861695374272
0,0.45499999999999996,3,0.7610873715285963
0,0.456192,1,0.02372595513380144
0,0.456192,2,0.17152583310060482
0,0.456192,3,0.7416815937578987
0,0.457368,1,0.02392766951352775
0,0.457368,2,0.1723980506548641
0,0.457368,3,0.7147547654534283
0,0.458528,1,0.024127651252287392
0,0.458528,2,0.17322716618279008
0,0.458528,3,0.7329668492820322
0,0.45967199999999997,1,0.0243258231304005
0,0.45967199999999997,2,0.17406568025836872
0,0.45967199999999997,3,0.7338622817015378
0,0.4608,1,0.024522169217731943
0,0.4608,2,0.17489347691212806
0,0.4608,3,0.7328977034965248
0,0.461912,1,0.02471665076405823
0,0.461912,2,0.1757084591584162
0,0.461912,3,0.6973777836912577
0,0.463008,1,0.02490922723529585
0,0.463008,2,0.17647278520934181
0,0.463008,3,0.7202176494773247
0,0.464088,1,0.025099817843321943
0,0.464088,2,0.17725062027077734
0,0.464088,3,0.6776397525377912
0,0.465152,1,0.02528841250329005
0,0.465152,2,0.17797162896747756
0,0.465152,3,0.676928258957079
0,0.4662,1,0.025474926770447968
0,0.4662,2,0.1786810497828646
0,0.4662,3,0.6684529272031154
0,0.467232,1,0.02565932561382388
0,0.467232,2,0.1793708932037382
0,0.467232,3,0.6568213074306029
0,0.468248,1,0.02584156644131888
0,0.468248,2,0.1800382236520877
0,0.468248,3,0.6280816997194645
0,0.469248,1,0.026021604664970967
0,0.469248,2,0.18066630535180714
0,0.469248,3,0.6878826969069585
0,0.470232,1,0.026199380309437144
0,0.470232,2,0.18134318192556356
0,0.470232,3,0.6355204656574773
0,0.4712,1,0.026374920509541093
0,0.4712,2,0.18195836573632002
0,0.4712,3,0.650410409900261
0,0.472152,1,0.02654814487372207
0,0.472152,2,0.18257755644654508
0,0.472152,3,0.6603906101849553
0,0.473088,1,0.026719037466556034
0,0.473088,2,0.1831956820576782
0,0.473088,3,0.6562359861656443
0,0.474008,1,0.026887577494049093
0,0.474008,2,0.18379941916495057
0,0.474008,3,0.6093421846493506
0,0.474912,1,0.02705373216897421
0,0.474912,2,0.1843502644998736
0,0.474912,3,0.6901261368163332
0,0.4758,1,0.027217435203850098
0,0.4758,2,0.18496309650936651
0,0.4758,3,0.716094119178858
0,0.476672,1,0.027378723024006263
0,0.476672,2,0.18558753058129046
0,0.476672,3,0.6842118669181636
0,0.477528,1,0.02753758595018385
0,0.477528,2,0.18617321593937242
0,0.477528,3,0.6454042335813559
0,0.478368,1,0.027693971451572926
0,0.478368,2,0.18671535549558077
0,0.478368,3,0.6037831256366297
0,0.479192,1,0.027847824904501283
0,0.479192,2,0.18721287279110535
0,0.479192,3,0.6130929901120927
0,0.48,1,0.02799909290571649
0,0.48,2,0.1877082519271159
0,0.48,3,0.5453580483236328
0,0.480792,1,0.02814775784124277
0,0.480792,2,0.18814017550138823
0,0.480792,3,0.5304778637937249
0,0.481568,1,0.028293754617431846
0,0.481568,2,0.18855182632369216
0,0.481568,3,0.5454595218973775
0,0.48232800000000003,1,0.02843705400543786
0,0.48232800000000003,2,0.1889663755603342
0,0.48232800000000003,3,0.5213435610333521
0,0.48307200000000006,1,0.02857764498885475
0,0.48307200000000006,2,0.18935425516974302
0,0.48307200000000006,3,0.5168094352724378
0,0.48380000000000006,1,0.028715494886618325
0,0.48380000000000006,2,0.18973049243862136
0,0.48380000000000006,3,0.4765121365551636
0,0.48451200000000005,1,0.02885058299723462
0,0.48451200000000005,2,0.19006976907984863
0,0.48451200000000005,3,0.5094399540072363
0,0.48520800000000003,1,0.02898287155651419
0,0.48520800000000003,2,0.19042433928783764
0,0.48520800000000003,3,0.5131489531954836
0,0.48588800000000004,1,0.029112360107229923
0,0.48588800000000004,2,0.1907732805760106
0,0.48588800000000004,3,0.5466463678145603
0,0.48655200000000004,1,0.029239033565532393
0,0.48655200000000004,2,0.19113625376423946
0,0.48655200000000004,3,0.5568876100042448
0,0.4872,1,0.029362889857971617
0,0.4872,2,0.19149711693552218
0,0.4872,3,0.5871940804452178
0,0.48783200000000004,1,0.02948391603587487
0,0.48783200000000004,2,0.19186822359436356
0,0.48783200000000004,3,0.603905361344165
0,0.48844800000000005,1,0.029602106861609
0,0.48844800000000005,2,0.19224022929695156
0,0.48844800000000005,3,0.6318511449898896
0,0.48904800000000004,1,0.029717450999187166
0,0.48904800000000004,2,0.19261933998394548
0,0.48904800000000004,3,0.6789090393951305
0,0.48963200000000007,1,0.029829940693737796
0,0.48963200000000007,2,0.19301582286295227
